"Source Url","P"
"https://www.rev.com/blog/transcripts/boris-johnson-coronavirus-speech-transcript-announcement-after-release-from-hospital","Our public transcript archive is always growing, always free, and always here as a research tool for the public to explore. If you don't see an existing transcript of the event you're looking for, please upload or link to the audio you want to see in our library. We'll email you when it's done!"
"https://www.rev.com/blog/transcripts/boris-johnson-coronavirus-speech-transcript-announcement-after-release-from-hospital","Offer valid for new customers only. One coupon per person or business.;Can be used for closed captions, subtitles, foreign subtitles, translations or transcription services."
"https://www.rev.com/blog/transcripts/great-britain-coronavirus-briefing-transcript-april-14","Apr 14, 2020"
"https://www.rev.com/blog/transcripts/great-britain-coronavirus-briefing-transcript-april-14","United Kingdom officials held an April 14 press conference on COVID-19. Government official Rishi Sunak led the briefing, saying the number of deaths in the UK has surpassed 12,000."
"https://www.rev.com/blog/transcripts/great-britain-coronavirus-briefing-transcript-april-14","Follow Rev Transcripts"
"https://www.rev.com/blog/transcripts/great-britain-coronavirus-briefing-transcript-april-14","Rishi Sunak: (00:00);England. Earlier today, the government’s independent fiscal watchdog, the Office for Budget Responsibility, the OBR published a report into the impact of coronavirus on the economy and public finances. It is important to be clear that the OBR’s numbers are not a forecast or a prediction. They simply set out what one possible scenario might look like, and it may not even be the most likely scenario. But it’s important that we are honest with people about what might be happening in our economy."
"https://www.rev.com/blog/transcripts/great-britain-coronavirus-briefing-transcript-april-14","Rishi Sunak: (00:35);So before I turn to today’s health figures, I want to spend a few minutes explaining what the OBR have said, and let me thank them for their continued work. There are three brief points I wanted to make. First, the OBR’s figures suggest that the scale of what we are facing will have serious implications for our economy here at home, in common with other countries around the world."
"https://www.rev.com/blog/transcripts/great-britain-coronavirus-briefing-transcript-april-14","Rishi Sunak: (01:03);These are tough times, and there will be more to come. As I’ve said before, we can’t protect every business and every household, but we came into this crisis with a fundamentally sound economy powered by the hard work and ingenuity of the British people and British businesses. While those economic impacts are significant, the OBR also expect them to be temporary, where they bounce back in growth."
"https://www.rev.com/blog/transcripts/great-britain-coronavirus-briefing-transcript-april-14","Rishi Sunak: (01:37);The second point I want to make is that we’re not just going to stand by and let this happen. Our planned economic response is protecting millions of jobs, businesses, self employed people, charities, and households. Our response aims to directly support people and businesses while the restrictions are in place, and to make sure that as the restrictions are changed, we can as quickly as possible get people back to work, get businesses moving again, and recover our economy."
"https://www.rev.com/blog/transcripts/great-britain-coronavirus-briefing-transcript-april-14","Rishi Sunak: (02:11);The OBR today have been clear that the policies we have set out will do that. The OBR today have been clear that if we had not taken the actions we have, the situation would be much worse. In other words, our plan is the right plan."
"https://www.rev.com/blog/transcripts/great-britain-coronavirus-briefing-transcript-april-14","Rishi Sunak: (02:32);The third point I want to make is this. Right now, the single most important thing we can do for the health of our economy is to protect the health of our people. It’s not a case of choosing between the economy and public health. Common sense tells us that doing so would be self-defeating. At a time when we are seeing hundreds of people dying every day from terrible disease, the absolute priority must be to focus all of our resources, not just of the state but of businesses and all of you at home as well, in a collective national effort to beat this virus. The government’s approach is to follow scientific and medical advice through our step by step action plan, aiming to slow the spread of the virus, so fewer people need hospital treatment at any one time, protecting the NHS’ ability to cope."
"https://www.rev.com/blog/transcripts/great-britain-coronavirus-briefing-transcript-april-14","Rishi Sunak: (03:32);I said in my budget a month ago that whatever the NHS needs, it will get. And we have honored that promise. Yesterday, we published an update showing that we’ve given our public services an extra 14 and a half billion pounds in recent weeks. We are taking action to increase NHS capacity with more beds, more key staff, and more equipment on the front line. The secretary of state for health and social care will be updating on our plans for social care tomorrow. This is why we are instructing people to stay at home, so that we can protect our NHS and save lives."
"https://www.rev.com/blog/transcripts/great-britain-coronavirus-briefing-transcript-april-14","Rishi Sunak: (04:17);I can report that through the government’s ongoing monitoring and testing program, as of today, 302,599 people in the U K have now been tested for coronavirus, with 93,873 people testing positive. 19,706 people in the UK have been admitted to hospital with the virus, down from 20,184 people yesterday."
"https://www.rev.com/blog/transcripts/great-britain-coronavirus-briefing-transcript-april-14","Rishi Sunak: (04:47);Sadly of those in hospital 12,107 people have now died, an increase of 778 fatalities since yesterday. Our thoughts are with the family and friends of all those who have lost their lives."
"https://www.rev.com/blog/transcripts/great-britain-coronavirus-briefing-transcript-april-14","Rishi Sunak: (05:05);These figures are a powerful reminder to us all of the importance of following the government’s guidance. Stay at home, protect our NHS, and save lives. Thank you. I’ll now hand over to Steve to take you through today’s data in more detail before we take some questions from the media."
"https://www.rev.com/blog/transcripts/great-britain-coronavirus-briefing-transcript-april-14","Stephen Powis: (05:26);Thank you. Well as you’ve just heard, our main strategy in combating this virus is social distancing. So in other words, stay at home, avoid social contact. By doing that, we can ensure that the spread of the virus, the transmission from one person to another, is reduced, so over time we will start to see a reduction in the number of infections from coronavirus."
"https://www.rev.com/blog/transcripts/great-britain-coronavirus-briefing-transcript-april-14","Stephen Powis: (05:52);I’m pleased to say that we continue to see evidence, the Great British public are complying with those instructions. You’ve seen this transport chart most days, and you can see that we continue to see much reduced activity in public transport but also in vehicle transport. There are other data that we look at on a regular basis that tell us that compliance levels in the public are very high. We need to keep it that way. We absolutely need to make sure that we keep the benefits of this going forward, and we don’t take a foot off the pedal. We don’t become complacent."
"https://www.rev.com/blog/transcripts/great-britain-coronavirus-briefing-transcript-april-14","Stephen Powis: (06:33);Now, of course, a reduction in infection rates in the next slide will then translate into a reduction in new UK cases. You can see here our testing has shown a plateauing of the number of new cases we’re picking up. We’re not testing everybody who’s symptomatic in the community, so this data will never be a true complete reflection."
"https://www.rev.com/blog/transcripts/great-britain-coronavirus-briefing-transcript-april-14","Stephen Powis: (06:58);But I think in the next slide you can see that that in turn will then translate into an effect on the number of people who require a hospital bed. Now as we’ve often said, for the vast majority of individuals, this is a mild illness like a flu-like illness or a bad cold."
"https://www.rev.com/blog/transcripts/great-britain-coronavirus-briefing-transcript-april-14","Stephen Powis: (07:18);But for an unfortunate minority, this will require hospitalization. But you can see that there’s increasing evidence now that the number of hospital admissions is stabilizing and plateauing. You can see that in London, but you can also see it in other areas, such as the Midlands. This is evidence that is now accumulating that the benefit of that social distancing, of reducing transmission is now beginning to be manifest in a stabilization in hospital admissions."
"https://www.rev.com/blog/transcripts/great-britain-coronavirus-briefing-transcript-april-14","Stephen Powis: (07:48);Then on the next slide, you will see the number of deaths in the UK. As you’ve heard, that is continuing to rise. This is the number that will reduce last, unfortunately. With sadness, it’s the one that will take longest to change, but those benefits from social distancing will eventually translate into a reduction in the number of daily deaths."
"https://www.rev.com/blog/transcripts/great-britain-coronavirus-briefing-transcript-april-14","Stephen Powis: (08:15);So, the message is quite clear. We are beginning to see the benefits of the undoubted hardship that we’ve all been asked to go through, in terms of social distancing, in terms of not meeting with friends and family. It’s really important that those benefits are maintained, that we continue to follow the instructions that we’ve all been given. We will then get on top of this virus."
"https://www.rev.com/blog/transcripts/great-britain-coronavirus-briefing-transcript-april-14","Rishi Sunak: (08:43);Thank you Steve. If we could turn to some questions, think first, Laura Kuenssberg from the BBC."
"https://www.rev.com/blog/transcripts/great-britain-coronavirus-briefing-transcript-april-14","Laura Kuenssberg: (08:49);Thank you, Chancellor. People are of course devastated by the numbers of people losing their lives, but tonight with warnings of 2 million extra people unemployed, people are also desperately worried about their jobs."
"https://www.rev.com/blog/transcripts/great-britain-coronavirus-briefing-transcript-april-14","Laura Kuenssberg: (09:01);If you can level with people, do you think we will be feeling the costs of this crisis for a generation? If I could ask the medics, can you, from as soon as you possibly can, start including the numbers of deaths in care homes and in the community in these daily statistics, so people can have a true picture of what’s going on?"
"https://www.rev.com/blog/transcripts/great-britain-coronavirus-briefing-transcript-april-14","Rishi Sunak: (09:20);Thank you, Laura. I also, when I see these numbers, am deeply troubled. As I’ve I think consistently said when I’ve been at this podium and elsewhere, you know, this is going to be hard. Our economy is going to take a significant hit, and as I’ve said before, that’s not an abstract thing. People are going to feel that in their jobs and in their household incomes."
"https://www.rev.com/blog/transcripts/great-britain-coronavirus-briefing-transcript-april-14","Rishi Sunak: (09:40);You know, what I would say and what the OBR report I think confirms is that, you know, the measures we’ve put in place can significantly mitigate that impact. In particular, the jobs retention scheme, the furloughing scheme we’ve put in place, aims to do exactly that, ensure that fewer people are unemployed but remain attached to their company through the furlough scheme. Then also as the OBR says, the reason that’s a good thing, not just in the short term, which means when we get through this, we can bounce back as quickly as possible. So, to your point about a generation, no, I very much hope that the measures we’ve put in place will allow us to do exactly as the OBR have said, bounce back. If you look at their scenario that is something that they talk about in there."
"https://www.rev.com/blog/transcripts/great-britain-coronavirus-briefing-transcript-april-14","Rishi Sunak: (10:22);So, you know, yes it will be difficult in the short term. I’m happy to be honest about that with people. I think the measures we’ve put in place will help, and then as we get through this, it will mean that we can recover quickly and strongly and get our lives and economy back to normal. And I think Yvonne or Steve on the, [crosstalk 00:10:40] on the data."
"https://www.rev.com/blog/transcripts/great-britain-coronavirus-briefing-transcript-april-14","Yvonne Doyle: (10:41);Thank you, Chancellor. Thank you, Laura. Yes. So, the deaths in out of hospital, we, the Office of National Statistics do actually collect total deaths, and we’ve had a download of that today. But Laura, we are working with the ONS to actually speed that up, so that we do get quicker information."
"https://www.rev.com/blog/transcripts/great-britain-coronavirus-briefing-transcript-april-14","Yvonne Doyle: (10:58);As you know, the daily deaths we would very much like to have, it’s a bit more complicated for care homes, because although over nine out of 10 deaths sadly do occur still in hospital, in the community there’s a range of places where they occur including in care homes, but not just there. In hospices, and at home, indeed, as well."
"https://www.rev.com/blog/transcripts/great-britain-coronavirus-briefing-transcript-april-14","Yvonne Doyle: (11:19);In these very dispersed systems, we just need to be absolutely clear that the cause of death that is attributed is correct. That is what takes time on the death certificate to get right. But we would like to have much more rapid data, preferably on a daily basis. And that’s what we’re working towards."
"https://www.rev.com/blog/transcripts/great-britain-coronavirus-briefing-transcript-april-14","Rishi Sunak: (11:39);Does that cover it, Laura?"
"https://www.rev.com/blog/transcripts/great-britain-coronavirus-briefing-transcript-april-14","Laura Kuenssberg: (11:41);Can I just come back in on your point? I mean, the numbers you, you hope there will be a temporary [inaudible 00:11:45], but the expansion of the amount of borrowing that the government is going to do and the projections for the deficit do suggest that there will be very longterm consequences for either your government or future governments’ choices."
"https://www.rev.com/blog/transcripts/great-britain-coronavirus-briefing-transcript-april-14","Laura Kuenssberg: (11:56);Do you really think that we could just shake this off within a few months from the economy?"
"https://www.rev.com/blog/transcripts/great-britain-coronavirus-briefing-transcript-april-14","Rishi Sunak: (12:01);I think there’s two separate things. You know, one is what happens in the real economy, in terms of business activity, economic growth, and jobs. And there, I do hope the measures we’ve put in place will ensure that we can have a reasonably fast bounce back. That’s why we’re doing what we can. Obviously, that’s a function of when we exit all of these measures."
"https://www.rev.com/blog/transcripts/great-britain-coronavirus-briefing-transcript-april-14","Rishi Sunak: (12:20);But I think your second point about public finances this year, the OBR is right to say, you know, there will be a significant increase in borrowing. That, you know, we are, we are borrowing a significant amount in order to fund these measures. I think that’s absolutely the right decision. As the OBR have said, I think the cost of not doing that would be far worse than if we did do what we’re doing. So, I think that is the right thing to say."
"https://www.rev.com/blog/transcripts/great-britain-coronavirus-briefing-transcript-april-14","Rishi Sunak: (12:42);Then, we think about our future public finances. If we get, as the OBR has put in its scenario, a relatively swift bounce back and the economy recovering, actually our public finances on a year to year basis should return to a more normal position. The interventions we’ve put in place are largely temporary and do not need to be repeated on a year by year basis. So hopefully that will allow us-"
"https://www.rev.com/blog/transcripts/great-britain-coronavirus-briefing-transcript-april-14","Rishi Sunak: (13:03);… to get to a sustainable position in a reasonably soon after we exit. Thank you. The next question is Paul Brand at the ITV. Paul, you there? Brilliant."
"https://www.rev.com/blog/transcripts/great-britain-coronavirus-briefing-transcript-april-14","Paul Brand: (13:13);Hi. Yeah, good afternoon. I just want to pick up on Laura’s point about data and put that to you as well, Chancellor. We’ve been filming today at a care home in Gateshead where they feel as if the residents they’ve lost to COVID-19 are being forgotten. Given that data does exist, however imperfect it may be, wouldn’t it just be more respectful to include those deaths in your own statistics?"
"https://www.rev.com/blog/transcripts/great-britain-coronavirus-briefing-transcript-april-14","Rishi Sunak: (13:34);Well, look. Paul, before Yvonne talks about the data, what I tell you from my perspective is I’d say to all those people working in care homes up and down the country, whether it’s the people in them, whether it’s the people looking after them, you’ve absolutely not been forgotten, and there’s an enormous amount of focus, whether it’s at the NHS, whether it’s at Public Health England or elsewhere to make sure that care homes not just get the PPE they need, but they get the testing they need, they get the support they need in every aspect of the job they’re doing, which is extraordinary. When we clap every week, we’re clapping for people everywhere who are caring."
"https://www.rev.com/blog/transcripts/great-britain-coronavirus-briefing-transcript-april-14","Rishi Sunak: (14:06);In terms of the data, there’s absolutely no desire not to respect what’s happening in care homes and to provide that data. As Yvonne could talk about in a second, we’re actually working with the ONS to speed up the publication of that data. In terms of the data that we publish every day and make decisions on, I think there, there is a question about making sure we have a data set that is consistent and accurate and timely, and I think there is just a logistical challenge in being able to collect that data and then make decisions based on it, but Yvonne can maybe elaborate on that point."
"https://www.rev.com/blog/transcripts/great-britain-coronavirus-briefing-transcript-april-14","Yvonne Doyle: (14:39);Thank you, Chancellor. So absolutely. I would very much like to have the best possible data on a daily basis, and the care sector is very much seen as part of the health and care family. They are the front line, and we’re very familiar with that sector through our local work and through our national work with local government and with the local response forums, Then local resilience fora. We work on the outbreaks, which is even more important to discuss in a sense than anything else at the moment, where we have a number of outbreaks in care homes, and there is very active input there to ensure that the damage and the harm to people is mitigated. So we work very actively with the care home sector, but it is a very dispersed sector."
"https://www.rev.com/blog/transcripts/great-britain-coronavirus-briefing-transcript-april-14","Stephen Powis: (15:26);I would also say that the reason that we can provide the data very quickly from hospitals is because there are fewer hospitals compared to care homes, so we’re working with a smaller number of organizations. But because our hospitals are very used to the process of supplying data to NHS England on a regular and even on a daily basis, that is something that they do during normal times for all sorts of data. We in the hospital sector have a have an infrastructural basis to get that data rapidly, and of course the patients that we report from hospitals are those that we know have been tasted as positive. Again, that is different from in the community where doctors are registering deaths based on a probable diagnosis and not necessarily on a tested diagnosis, so there are key differences in the two sets of data and how they are collected."
"https://www.rev.com/blog/transcripts/great-britain-coronavirus-briefing-transcript-april-14","Rishi Sunak: (16:17);Yeah. Paul, just to put some context around Steve’s point, there are a couple of hundred NHS troughs with an existing consistent system for providing data. There are tens of thousands of social care settings that one needs to collect data from, and that’s the challenge that Steve is talking about. Does that answer your question fully?"
"https://www.rev.com/blog/transcripts/great-britain-coronavirus-briefing-transcript-april-14","Paul Brand: (16:38);Yeah. Can I just pick up on the data again though, because there has been some discussion the past couple of days that your own slides include data from France, which does include … in France, they do include deaths in care homes in their data, so why would it be fair to put that data on your slide but not care homes in the UK on that side?"
"https://www.rev.com/blog/transcripts/great-britain-coronavirus-briefing-transcript-april-14","Yvonne Doyle: (16:56);Happy to discuss that. Indeed, different countries report in different ways, and one of the issues that we’ve noticed is sometimes the way those data are presented can cause quite a surprise in the system. Recently, there was quite a large inject of data from care homes in France. It made the data look as if there was an alarming increase in deaths on that day. It wasn’t actually the case. It demonstrates exactly the challenge of getting this right day on day, and we’re very much learning internationally. We’re in touch with all our European neighbors to learn the best we can do."
"https://www.rev.com/blog/transcripts/great-britain-coronavirus-briefing-transcript-april-14","Stephen Powis: (17:33);I think that the general point is that it’s really important that we compare with other countries, that all countries compare with each other and learn from each other. But of course, there are differences in the reporting of all sorts of statistics from different countries, and it’s really important to ensure that that is taken into account when you are doing that comparison."
"https://www.rev.com/blog/transcripts/great-britain-coronavirus-briefing-transcript-april-14","Rishi Sunak: (17:55);Thank you, Paul. If we could turn next to Kathryn Samson at STV?"
"https://www.rev.com/blog/transcripts/great-britain-coronavirus-briefing-transcript-april-14","Kathryn Samson: (18:01);Thank you, Chancellor. Scotland’s first minister, Nicola Sturgeon said at her press conference this afternoon, she wants the assurances that Scottish care workers aren’t going to lose out on PPE because of reports companies have been told to prioritize NHS England. Could you please confirm for me no company has been told to do this by Public Health England? Will you be investigating this further? Basically, is this story rubbish or is it not?"
"https://www.rev.com/blog/transcripts/great-britain-coronavirus-briefing-transcript-april-14","Rishi Sunak: (18:27);Thank you for the question, Kathryn. I think if you look at what the national clinical director in Scotland said, I think earlier today, he said we’ve looked into it and we do think it’s rubbish. Those were his words, not mine. I would say from our perspective, there’s been incredibly close coordinated action across our public health bodies and NHS bodies to make sure we have a four nation approach to all of this. There’s no truth in those stories that those companies have been told to prioritize PPE equipment, and I think rather the contrary is actually happening. In fact, as Steve and Yvonne will elaborate on a minute, there’s been incredibly close collaboration between our four nations in this regard. But, Yvonne, are you best placed to give some examples of that?"
"https://www.rev.com/blog/transcripts/great-britain-coronavirus-briefing-transcript-april-14","Yvonne Doyle: (19:11);Thank you, Chancellor. I can assure you that the four chief medical officers and the four medical directors, the nursing directors work very closely on if not a daily, certainly a weekly with that group, and we are very coordinated on what we want. We want to make sure that each country gets what it needs, and that is driven by the intelligence that we get back from each of the devolved administrations. Public Health England has not, in any sense, directed any of the devolved administrations to be at any disadvantage. We work really closely together."
"https://www.rev.com/blog/transcripts/great-britain-coronavirus-briefing-transcript-april-14","Rishi Sunak: (19:46);Brilliant. Thank you, Kathryn. Can we turn next to Ed Conway from Sky?"
"https://www.rev.com/blog/transcripts/great-britain-coronavirus-briefing-transcript-april-14","Ed Conway: (19:53);Yeah. Thanks, Chancellor. There’s been quite a lot of talk about how unprecedented the economic impacts of COVID-19 has been, but the scenario that we’ve heard about from the OBR, as you say, it is pretty shocking. It’s the deepest slump since 1709, 2 million people unemployed. The state’s at its biggest size ever. The national data, 100% of GDP. Did all of that shock you? And even if the economy does bounce back we’ll still have higher debt. It will be a bigger state. Are you really suggesting that life will simply return to normal?"
"https://www.rev.com/blog/transcripts/great-britain-coronavirus-briefing-transcript-april-14","Rishi Sunak: (20:30);Well, Ed, I’d echo what I’ve said before, and you’ve given some numbers there, but I generally don’t believe this is a time for ideology or orthodoxy. This is an unprecedented times, an unprecedented crisis, and that calls for an unprecedented economic response. In that sense, it’s not surprising to see some of these figures, because what we’re dealing with here is unlike anything we’ve seen before, which is why we’ve put in place the measures we have. I do believe that those measures will help mitigate some of the short term impact on our economy and ensure that we can try and keep as much of the productive capacity of our economy, as many businesses connected to their employees as possible during this difficult period, so that when it’s over, and it will be over at some point, then they can reconnect and we can bounce back as an economy as quickly as possible. Indeed, that’s what the OBR scenario puts in its forecast. I do believe that is possible in that sense when you talk about getting back to normal, but I sense you might have a followup on that, so please do ask."
"https://www.rev.com/blog/transcripts/great-britain-coronavirus-briefing-transcript-april-14","Ed Conway: (21:33);Well, I’m curious just because you’ve talked a lot about hardship, and I’m curious. We’re getting some idea about what hardship means for many people in Britain, for many companies, but I’m also wondering whether the hardship might have to continue after this, if we have such a high level of debt that the UK economy is going to look slightly different than it was only a few months ago."
"https://www.rev.com/blog/transcripts/great-britain-coronavirus-briefing-transcript-april-14","Rishi Sunak: (22:01);Well, look, once we get through this, obviously we’ll have to take stock of public finances and the economy and make the right decisions at that point. I’ve talked before about doing whatever we need to right the ship at that point, but what I would say is we remain very committed to the agenda that we set out before, which was about leveling up and spreading opportunity around this country. Indeed, I believe that can still be a critical part of how we get back to normal here, right? We’re all in this together as we face this public health crisis. It’s a collective national effort, and when we think about our economic recovery, I think about it as one in which we’re all in together as well, and one where every single part of this country is able to share in the benefits of growth and opportunity and improvements in productivity at that point."
"https://www.rev.com/blog/transcripts/great-britain-coronavirus-briefing-transcript-april-14","Rishi Sunak: (22:47);Our agenda about spreading opportunity to our regions about leveling up and investing in infrastructure, that will only become I think more important as we exit this crisis. It’s delivering on that, it will actually help right the ship, restore public finances to a sensible place when we come out of this. The OBR talks about the possibility for that, and our job is to deliver on that once we get through this. I hope that’s clear. Is that all right? Thank you, Ed. Perfect. Should we move next to Francis Elliott, The Times?"
"https://www.rev.com/blog/transcripts/great-britain-coronavirus-briefing-transcript-april-14","Francis Elliott: (23:21);Hi, Chancellor. Yes. Just picking up on Ed’s point there, it’s clear that the economic fallout from this is going to disproportionately hit the young. I’m thinking of particularly people joining the labor market. Looking forward, can you commit to maintaining policies like the triple lock on pensions, for instance? What’s your message to younger people? To the medics, if I could ask, do you have any data on the proportion of new cases which are hospital acquired infections of COVID or acquired in care homes? Are there kind of R rates that are above one in those settings? We understand that they are below one in the community. Could you possibly give us some granularity on the data of hospital acquired infection, please?"
"https://www.rev.com/blog/transcripts/great-britain-coronavirus-briefing-transcript-april-14","Rishi Sunak: (24:05);Francis, thanks. You’re kind of drawing me into writing future budgets here today, which is probably a difficult thing to do, but to your general point about young people and the role and the part they’ve played in this, I’ll pay enormous tribute to them. Whether it’s very young children who are not able to go to school, take exams, it’s enormously disruptive to them, and they’re trying to operate at the best that they can. While they’re doing it in difficult circumstances, trying to do the best they can. Then all the way up to people in the labor market as you talked about, my message then would be thank you for everything you’re doing. When I see all the reports of people volunteering, young people in their communities who have the time to help out an elderly neighbor with shopping or volunteering on our new NHS app and other systems, that to me is our society coming together, everyone realizing they can play a different role to help us as a country get through this, and that deserves enormous praise."
"https://www.rev.com/blog/transcripts/great-britain-coronavirus-briefing-transcript-april-14","Rishi Sunak: (25:01);From an economic perspective, whatever age you’re at, our job is to provide opportunity if you, when we come out of this. To me, it doesn’t matter whether you’re young, middle aged or old, whether you live in London or in the countryside in the Southwest, or indeed in the Northeast of England. We want to make sure that there’s economic opportunity for you. That might mean that you want to start your own business, so as we come out of this, I want to look at making sure that this remains one of the best places in the world to start and grow a business, this is the best place to go and study and research the next generation of whether it’s vaccines or indeed anything else that our country is so good at doing to create the next companies of the future. I will look at all of those things and make sure that the plans we had in place before are the right ones. What can we do to turbocharge them even further, because if you’re young and entering the labor market, I want you to look forward and see opportunity and hope for your future, and I’m confident that we will be able to deliver that as we exit this crisis. [crosstalk 00:12:59], Steve?"
"https://www.rev.com/blog/transcripts/great-britain-coronavirus-briefing-transcript-april-14","Stephen Powis: (25:58);Should I say something about hospital acquired infections? Yvonne might want to comment too, and Yvonne might want to say something about …"
"https://www.rev.com/blog/transcripts/great-britain-coronavirus-briefing-transcript-april-14","Stephen Powis: (26:03);… care home infections."
"https://www.rev.com/blog/transcripts/great-britain-coronavirus-briefing-transcript-april-14","Stephen Powis: (26:06);So the first thing I’d say is we take hospital-acquired infections very seriously. We do in normal times, and we absolutely do now. Now, we have a very strong record in the UK of managing hospital-acquired infections."
"https://www.rev.com/blog/transcripts/great-britain-coronavirus-briefing-transcript-april-14","Stephen Powis: (26:20);One example of that would be MRSA blood infections. When I was a young doctor, they occurred relatively frequently. Due to a huge amount of work on that particular hospital-acquired infection, it now happens rarely. So we have very strong infection prevention and control systems within our hospitals. So we are in a good place going into this epidemic."
"https://www.rev.com/blog/transcripts/great-britain-coronavirus-briefing-transcript-april-14","Stephen Powis: (26:42);Having said that, clearly this is a new virus. It’s one that we are still learning about in terms of how it’s transmitted, in terms of its infection rates. Of course, we are seeing much more of it, because it is coming into a population that is not immune, than we would for other infections. So it’s not unexpected that we will see some hospital-acquired infections relating to coronavirus."
"https://www.rev.com/blog/transcripts/great-britain-coronavirus-briefing-transcript-april-14","Stephen Powis: (27:04);We’re really looking at that very carefully. We want to ensure that where we do see it, we get on top of it very quickly. Our hospitals are separating out coronavirus patients from other patients. They’re cohorting, they’re using all the standard infection prevention and control methods that they use to manage infections. But we do need to make sure that we learn from this new virus, and if we need to adapt our infection prevention and control policies to manage it differently, then we should do that. So it’s something that we are actively looking at at the moment."
